A3AX2TXK4ZET0N,0316225851,5.0
A1JXZZWO9D7R6R,0138106304,3.626093528932837
A3H35ILIGGY8A0,0380977524,4.1229343483111345
A2NRXJPGXKNZM,0971837759,5.0
A377L44ZN62BPF,B00DTTEDM0,3.1432075928081966
A2NQ9D0DAKV0UA,0060838744,2.6907437887480157
A7VTQPAAO2M7,1441766073,5.0
A2K9KDTLC8OSLO,1461035244,5.0
A2X8GKMNWDEYL7,B00KM9A2MA,4.3197048576308195
A2VNLHD4NJAFM4,0876669402,4.221147590283891
AGMYYW2LG7A69,0316098329,3.4481975075569467
A1JW5X987ZJRUO,B00CAY3FV0,5.0
A1VOOTSLZITBO7,B00CZCJLVK,4.896993805053437
AI65XLUGVL9AB,0764204084,5.0
A21476AMO7NPGP,B00F7HDNEG,5.0
A2TYAL88IXRSEV,1400004586,3.911091209572976
AQZH7YTWQPOBE,1595829792,3.981303645403678
A338EPEWL1L5E5,1402784538,2.9089257580196204
A19G0LN767XREM,0975894307,2.34195671733483
A1X5WJ49QBHIWD,082176778X,3.7700295352385167
AJQ7Q4BKN853Z,0023364505,4.2670678970339315
A2N6E9GE1GVEBD,B0094ITHC6,5.0
AT9YRTNREN7PQ,1601420811,5.0
A3OJ7P6FIV88E4,B00I2VUKKY,3.7474001983942675
AH1WNOFIWEXYG,1611099854,5.0
A29XMRRY53J3OT,0877280568,2.540819766863114
A3BMLG97SSIKN3,1941098037,4.566836035160235
A3TJ9GVV17MBTL,0380808080,5.0
A152GWQBHYOLQ3,148260728X,5.0
A18I1RWCXPSR0P,1623151635,5.0
ASUATZQ153TMT,1400069866,2.6080423146842406
A35K8CMK6B8IZ8,0151002517,5.0
A1YX63VHTPHQ5I,1477628029,3.4322021933358373
ACLLH4BI4W70E,0967972825,5.0
A3F3SNYV0X92T4,0615785158,5.0
ABUE0ALHKWKHC,0307952142,4.737551974008358
A3066X5WL51UAX,0261103288,3.47897976404411
A2ZYZOKGIFNT20,1611099366,2.9325705564991558
A18Z6LWXMRQ4FL,B0047742HY,4.097413621604402
A1MOBPQD7Z7VB7,0486290727,3.807666449314005
A3LY98E85DIZZD,0802144012,4.628796081136378
ACXKO7QVGPJMU,189238955X,5.0
A3O5JOEBT8KEK7,1469204304,3.142759473688593
AQFU5QH66E0LN,B007YV3172,5.0
A3BMQHO710KR8U,0972304681,2.1710510586023295
A20GVUDU4USR0Z,1594866120,3.5643084265443434
AC19AOSR73O1H,0756641195,3.779293451668054
A2FCNA795TOXBV,0425258807,5.0
A3UH1K9ARDK0PR,1554079497,5.0
A1D44TNMZ9D28P,0764208292,2.49976934300203
A3N6ODZRGKCGVS,061557226X,3.991374356813867
A344RE99K3W0FS,1455599255,2.4629495001602066
A86DXJ2XOP5C7,0615993699,4.453111442430478
A1YHEX3HMR01AR,093698113X,3.0652171043325973
A81S2CYRRJGHI,B004P8JXGA,5.0
A2L4ZGN7GZJ95T,1582701040,5.0
A1DHD9M3IKVQUC,0465032338,4.987970260819718
A2276B8DTZ0EZQ,160061082X,5.0
A3QR3NWZ36H7RB,1493530690,5.0
A7W0O9EV1C6XB,0316328995,5.0
A2G4MX7SQU65ZS,B00A6IF69Q,5.0
A1AUF03VX2YIEF,0061456195,3.8506376736744565
A2S74GQDI7GB93,B00DK42OFM,3.6931247266545335
AAJSA96WL6U6K,1601782411,4.202429733867996
A1BPZ9BRVW31B8,1583671218,5.0
A19ML4BO0ABDAF,3941323105,4.743625015105709
ASC2Y3KME6R39,0525951792,2.820280007027419
AUWZSBOIGS1ET,1401324517,2.1640387120505706
A16K1NG1P2R6DG,0557025222,3.065228042392201
A7TTG1YRRLN5C,0983795223,3.6185802083972254
A3FODYN03V2FQ8,1893062627,2.2209881693917106
A1QM7ZU1VW836E,0964705362,5.0
A2PGWOLD5AIA0B,0812973992,5.0
A7RYF8OKOZHZ1,0314198830,4.382348998066672
A1J2F2E2OM8HFL,0062257838,2.266842153621335
A1UK6IM1YUTE49,8881587769,2.180841678918442
A28TQTS2ICEFRB,1933016493,2.27941959440627
A3HXXTXDKM0P36,B004QGYA0A,3.0628074344760714
A3F68S9UW4345V,014314264X,5.0
A1MBELT9N8OZZM,1564554716,2.4471222711984266
A21F7VERUP6JHB,0385247583,2.359173676502744
A16BU5TH9CD644,034580404X,5.0
A2QVK0XDSFDC4X,0471125784,4.183991900751307
A1F5OTRKWS8R6J,B00EOA1BJ6,5.0
AVYHZILYXHPKH,0965726800,5.0
A7B9JUULZHQIN,B00EV61XP0,3.7238822950610655
ABFG7J0ZMST8N,0310335930,2.5205672006877164
A1V5QOBDH4XJMZ,B00B6ZAXCS,2.1641279145656753
A38PWL8FN7QYPO,0871317842,3.3725831502595383
A3TV4EVQ5W3S70,1600783414,4.455321273012064
A2EUOSJ6LH8LWJ,0758272758,3.130437577864167
A16MKKMMCVUL3,0615944426,4.7713714104942255
A17OVF20I04YXK,0306822164,4.697509392280245
A1DUYZDYDKW0CZ,0686653149,4.721525175795937
ASQ8KNNP3A7FP,0399528636,5.0
A3RAIVKJ3YA7PM,0205485847,4.342286064192951
AOR4XZ61EUY0S,0446580295,4.983784716330726
A1DNA9HHIYW898,1608605752,3.8548884633555263
A3DHC499APL6PV,1480216518,4.887165723333495
A1Y6IPM41T8F2R,0395069629,5.0
A65LCBP4J1TUB,0800758471,2.6072121870073497
AKW38A9HFLCE0,1883010594,5.0
A3DSQOJMBJR00Z,1494977664,2.183881178775231
A246DKB3PEODFQ,1400203759,4.295514469231991
A3DWETELU89Q97,9350291908,4.102019865685892
A3HVW0TQ0QN1IV,1490997555,2.1733339779426375
A250I026BKW6AS,1593697740,5.0
AC8WHDS1AE28C,0310331935,4.091158217294429
ALRTPXOFE85N4,1483903230,3.934578149112003
A2LKFNU3QQI4SN,0316211125,4.605690769944214
A25KVM6GJBLISZ,0465017215,5.0
A1N4T5MJRXTYQJ,B006PYDFTI,3.4398412050265077
A1T2G0LHYL3IFA,0984303030,4.533146689492668
A3KVGK7ASYY6H8,B00HTARPVG,5.0
A2V8KGC8VHAF15,0394588398,4.265074762430703
A1IOVA0IHP3XKB,0061990434,4.416588376042967
A2LKA9W20XBLUQ,0192834320,4.162500579765957
A30EQ2L6H9RWZW,0814748120,5.0
AUSWITON1JZZE,0380706717,5.0
AX7BVLJYZ9X8G,067170575X,2.6667982001296537
ALX34X7VPMIRP,1457606313,3.5105887312075943
A184CV1WH222HX,055214262X,3.7690420932109467
A1UKGDL7XFTUCH,B00EZAR99G,2.5283841482850633
A1Z5BD3VS00LC6,1612185002,3.3921474541354204
A3IOK06ACU9VI,B00C4E1UY0,3.2808949848300557
AIDLU1FNYSOHR,1609074610,2.201209780444409
A2M4MSQEK3AFJR,0307713547,4.38801048527259
AXSH6O4OP5L4M,B0019BIRVI,5.0
A23XFBPXS4NB9I,B008SK3G7I,3.814612565154761
A3SE34RHL4OQY4,1936608391,5.0
A1TRLRUC5MV4EQ,1477468528,3.0694489828658322
AB4S0S3WEP63Q,0380820846,3.6279652787795937
A32IOMTSEJIAHG,B00AM7E4SU,5.0
A1A8YED3TK71XI,038077013X,5.0
A1QX8M8O0E7DD,0136030408,5.0
A1UC3RFQAOF8G4,1416974342,3.694514520812371
A3NB4MC7N8LSY6,B004WSQO06,3.9309708474332563
A3RKSFQPIXEUHU,1416597980,5.0
A36SJECTJ3QJSN,0802473156,2.4354340312190494
A1P0V9BRXTD4IO,0446547573,2.987689210385351
ADC3QPUJVLER8,0615310745,2.1940510808795297
A7TM1ZW9TQF2F,1558534253,2.2398503100404357
A2ZZBP9ZKVMKOC,1475049838,2.2112820147610845
A3GBYYB4O0Z6T8,1586607731,2.42309307038546
A36L92P6DK5TNC,1601542739,5.0
A24TE7AEGP0FJO,1451617372,2.509147456592365
A231NUQSGOLGRY,1400073286,3.958909610792283
A1NLN2BHQR3NZ7,0763772364,5.0
A1ZYUHG70I0T1Q,1557865388,5.0
A37FUIUGSYTLTT,B00JRC0BCY,3.4781157444974573
A3CTZ25LZCP6Y4,1585740365,3.8132189249448207
A22E8SBRQZ3BUP,067440419X,5.0
AZYJJWW26ZI5,0971453241,4.12133014438705
A12ZKETUDLP1DN,1574557203,2.782792522265418
A1O1YZYT7J6LXB,0821410261,3.321600540448866
ARIQZOVYEF8B,B00H8TC0UY,3.0174368305984016
A372FBDI7LLI32,B00HELJL44,4.38286123603229
A2NIFYMTY2QFUA,0805972056,2.4753664078887248
A1TJLCD4WDVG4F,0399160450,5.0
A3F6HKAQ6Q1W5,1442449632,3.770896768285996
A2HS6M398NZG65,B00B0F4W4E,2.239506699176541
A3TFZG2DUUU7G9,087341389X,4.662396711421002
A17WXI6B8R6S9B,0446617679,3.446492757426494
A34MK73I03OS9Q,0399531610,3.1952622884234843
A1MZXLG2QZZE2L,0142180432,4.915252242646963
A1YN8J66KQAVRE,046502954X,4.368166982742546
A2C9TNFGX6I7YQ,0615782507,5.0
A25BHV00V4K0NC,0764563971,3.3067722066765364
AC9NI8UPQ4O4J,0984404414,4.7061171390252055
AUQZOGI9U3Q39,1566472792,4.932551231835648
A5BAQD1XZKHBX,0918684021,4.143628092286158
A3DHJJW4G1S4AK,1939786118,4.563872392461761
A1DULVK9YS4AUY,0321545761,5.0
A1G2T6B7EUOIRJ,1434332136,2.9513317372957886
A3PIJ75OFWJPEK,0802411916,5.0
A1WVWM46CP6HML,1483991393,3.8392890217448095
A1YX2LDEP5V9FW,1594204195,2.3759965680120536
A7F8ZF8SJ557G,B00HCQA9XS,2.9918694537062684
AK8I4CPT1FKRF,082941634X,3.1978297192702225
A1JKLIGVA04VHF,3822863076,2.170874707085224
A3BYOGWXU48HQ2,0451217055,3.0527784672500706
A2BLT2BK3W5U2K,0060013249,4.763015016095877
A1K7RSZMSI1DCM,1450722245,2.9453129144920576
A2TDDN9K1TRBGX,0375420789,4.8814520807126165
A2P7U7CED0X3NO,1460993012,2.7711784160724253
A32QFUSEOOC0HD,081299289X,3.8847159293127795
A2YTQP28IAEM7M,0696218968,4.942642739947904
A060753537DXN8T2KS9LW,1936719169,4.25334227202614
ASKQ9KJI1WN7T,B008SH6T9S,4.464763075880626
AG0FZHMZHX4NA,0375423745,3.441521797258134
A1RQCWVTJYCSPS,055302888X,3.5719915984037316
A1HIYG15QDBFJ2,B008GGFD5W,4.783691683268252
A3PTNPIRXMM6HU,0982869304,4.023295644334888
A2J8A818XPNCQS,1475156065,5.0
A27GBUQDEBREWA,0307718867,3.154404217143371
A12TB4TIHMP2KH,0312642695,5.0
A1LPLVNYE5UV69,0099581876,3.3390472474464605
A16BC2J9AN3XPT,0064408655,2.8138236880639833
A6QSM79206J7O,B00AQYV3BA,3.03014868040135
A1C88IUSMT5XMG,0761101861,5.0
A3E68ZMGIIO2GK,B004TIKV5I,5.0
A1IXAIQK6PZ6L2,0691149097,5.0
AYKA721FRAFWI,1413462707,3.4463125739051503
A176EQR2ZQKLQ2,1889236276,5.0
A1TTGHRCALJO0K,0976897709,5.0
A3H7R1E2VXAQ7K,B00FH4PI3I,2.190919629204148
A22NF4LT5I5F3W,0310334705,3.7371958569168897
A3W44XY4AB6YUR,1291259007,5.0
AKM2HV8X75CG6,0985690402,4.18403667096863
A3RINEQ4GDTR55,B00F50R0H6,5.0
A35XKFOEPJJ4YY,0062207970,2.9153948596354367
A2ZQN9N4NMR2OQ,B008KWEEOI,5.0
A2GHKMPAZQ542D,044013160X,5.0
A135R39QQ9JNF0,1469984202,3.129296414140903
A1N6JD98GJ7FYI,1466276983,5.0
A58MNHHKWNBN4,1599987929,5.0
A2FOT0QE23VN6J,1563382121,2.1736765682365036
A2H3RZWZOL9EKS,0983035407,3.8129111661732225
A2NV35H9KZ6YAV,081185146X,5.0
A25NJ7T03YRNZH,0525953493,5.0
A1JIL235GRF9B,B007WGBNII,3.8219938031544105
A3FSPSSTLOD4VU,0615658199,4.1136811116574785
A2XEA26YPVCP9A,0966007875,4.581678755880096
A3H4W69UV7BVC8,0736054839,3.1905416453352435
A13R71EQAFJI89,0415242568,4.860059808863637
A2RM538WMG6Q4V,0007444117,3.066347003902749
A1XK0O8WBZ6WEU,B00ETHOFY2,3.6220359049237985
AYZJXPW49805P,0545265576,2.7736402656667654
A265ZBCCNYB8AA,B00HI13P8I,5.0
A3UGNY7LKBLXB,0881413186,5.0
ADMU1QDRMGEPV,B00I960NI6,5.0
A3OYE28H7M8DP,0263225488,3.007534552292686
A1NQO8ZG2FGW2F,1563673606,3.3276393266871844
A1TBCT7195A7IU,B004K3NPMI,4.548566266013765
A2BTDGZONSUAZM,1556439431,3.054995729183463
A1CKPGSNDIAJQ,0615707467,3.8572521357643987
A25YFCUONWD8UQ,B001M5L7OU,2.4813863154081037
A1LPKQWRHTAHQN,1401242359,4.9119778430354755
A3OXXYZ53AIAR2,B001RIYNJI,4.261565532196412
AXV5PN1HZZN7A,0896899535,3.11135901554381
A1D3MOJLSZZRKL,0781800242,2.1792960521838416
A2X48TM622SB5Q,0446547638,5.0
A1D4ZOYUJRMU9W,0192801260,3.9986098096243605
A1AFKAV50TOB43,0943357020,3.82675926837768
A1AI3L5X9L3L29,0814404952,5.0
A28CR1UG3GTT7V,0781408202,2.3199918156603054
A259RASI2YIGYJ,0976234998,3.7473031725553376
A3SQTMKX3J83D,1492773522,3.969913185197681
A2EB724N3PQPXX,0143142372,2.4745904447862372
A3P7DEOTH7PU4U,B0049H96NC,5.0
A1Z7X1A38WE6K,054774496X,3.327553408553125
A05937872ASUOHHCZJX0T,B007TNUULA,5.0
A3VAEMXJ3LTIRA,1414325460,4.275978920804823
A1P8NHDHTTQ0IA,1939023181,5.0
A1H74G4HKVQ2J7,0615849601,4.276412801518839
A3EIAZ0B3PZQ5P,B0055PMJMW,4.8851095517165
A3GTUDFZ947DVL,B00A6F6AG2,5.0
A391FHHIGD27R3,0373774524,4.089984034781046
A2L3258YMJORQU,078528916X,3.5203488545083834
A3BHL0MQWXJ5HN,1476753164,4.0887891858171965
A33JLUG6CI9C14,B0094WU3P2,3.268825738477115
A10925NDG808H6,0439796598,4.157220256656348
A1U4W67EKCNP1E,1466410477,4.1236082042583355
A293M9MB5M1CDA,0345529383,3.396817386595223
A1KT39B517M2YZ,0316220884,3.3685308331361563
A3V86TXUJGRLT0,1574301357,5.0
A1S96OM7Y8JBPR,0061351342,3.030108976998319
A1H55MW3EXGSN0,B00BEOZCJU,5.0
ABLENHXMSFC9W,0762779713,2.2297711040738446
A2IMKJD6SE3MOX,0811861171,3.188602077852663
A27MZYUS2UVU8U,1573458244,4.782806825264493
A2XSCRGPEE1G9O,1416994645,4.217474869329958
A3IYSQE4GPM8T7,1882931904,5.0
A3TBRX7J528IY5,047179306X,5.0
A2YTGME93F9G6J,0321179153,3.394584088790885
A19AB8UKT2VM7V,0736918264,4.187607855592838
A1GCZ07XRJX858,4770023081,5.0
A2LK6BQNH967TO,1584282495,2.811285610742156
A3PGC2CKTN70UC,1477623949,5.0
A3UFX346GIJLHF,B009XNG7RA,2.8165497566326527
A321G296T1FU2Q,159160253X,2.4894543114988266
A27M1QT078AGZ2,1619492350,3.2510752834525674
A1HCQMPCWQ8PBH,1595070834,5.0
A1WJ3WG5EMM2IC,1581159188,2.694486586705818
A2E1HV7JM768C1,1118206177,3.7382738771778468
AQX07ZB18IJ7E,148391559X,2.991218881813146
A2QW9OD47INWT,0804170703,4.394075711722415
A2J3BXRQC9ZKC4,B00BKQ1FOI,3.5543455237665915
A2L2M2Z6HLVSGM,149043013X,4.411229950381928
A1T3L8IL1GJQG4,1461005981,3.0350005030701186
A1CRTPXSEE0YFN,0071446494,3.8693851315350853
A1D2OLZCI2WM1B,0395338883,3.003553515889834
A119NJ6J726BBX,0316207047,2.9176173313469516
A188BWGOTLGUEE,159668013X,3.213659321742978
A1ATXKXHIQBWSO,B00AK2UO2W,3.2232772772500455
A221PDKWPMA0GC,1426208286,3.370587878097567
A1AXYG42VVN6J0,0060952776,4.305499383464582
AORUPT3JOUKUC,0380780879,5.0
A3HNLSMPDP9JT5,1883536162,5.0
A16XHHMO3H8NSK,0316178454,5.0
A1XV1SOR3MI049,0439139597,4.8435753773306445
A15OW6ORYCP134,0743245946,5.0
A21ZPQ42KOWP3K,0399167315,5.0
AV6MWA93HLHB0,1849752885,3.5774136805580627
A29PFU8AX6WLUJ,030728364X,5.0
A2DUTYZURF8FNE,0984776516,5.0
A3B48AN8JID1JK,0553581201,4.2121886472153935
AVS4CTR9U39WY,0615639496,2.606331309389129
A2IVEQ5ZV6CGSY,B00BFL9B58,3.3416490722445245
A2046S5QS5O063,1932319670,4.182118952166157
AT0IXI408EZFB,0985131500,3.835436036626321
A2JSNHK9AOFPUN,0375752285,4.481909425623826
AC1WY6F825PW2,0714838950,5.0
A4OGLPFWFW58A,193362275X,2.8119493817003596
AHW8GVT59B93B,1888363827,4.305557094680739
A1078R3Z403936,1491054492,4.814291882919259
A3MUPD50IP356V,0764210238,5.0
A11BH5X5C09WPA,0743435281,4.538669906311843
A38XF15WF1KVFP,0141039280,4.92007366433384
A3QJSGPUT2YQG6,1480286443,2.6826238732791037
A3D2WQISGYGYXP,0373247575,4.55428125842868
AOJ632G889T5C,0615599001,2.8671554920016424
A29SLMF6N5OOUW,0141331976,4.96267092300014
A2FLNFEMPVZB4I,1612430627,5.0
A3VJDAPROZ0PF1,0738213284,5.0
AN0QLI4A3QJ62,0890515298,4.1813681434219685
A224GH5Q9OT80O,0765307154,5.0
ANH7M5I015N96,B003GDI974,2.8319028890494153
A3NCKK93HFXWBB,B004MMEG0C,5.0
A27Z4HDFI2J85U,8493179752,4.393780542180864
AEYWMRH4J8IYQ,1892127520,5.0
AKG35YHVCRD6I,0743254058,3.953556697412736
A25CZDMUOV1IDQ,0983952477,4.878755436918867
A4PBAD6FKTHR0,B004V49FHA,4.276063823564757
